NOME_PRODUTO,QUANTIDADE,COD_CLIENTE,COD_PRODUTO
PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       ,1.0,6854,38
CELULAR DL YC 130 DB PRETO                   ,1.0,6855,247
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,6856,72
"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      ",1.0,6857,155
RADIO RECEPTOR 7 FXS RM PFT73AC              ,1.0,6858,133
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,6859,72
AUTO RADIO AR-06 PRETO                       ,1.0,6860,17
RECEPTOR MIDIA BOX HDTV B3                   ,1.0,6861,4
TABLET NB732 MINI MS50X PRETO                ,1.0,6862,22
RADIO AUTOMOTIVO P3336 POP BT 4X25W PT       ,1.0,6862,53
SMARTPHONE LG K9 TV LM-X210BMW INDIGO        ,1.0,6863,7
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,6864,1
PEN DRIVE 8GB PD587 TWIST PRETO              ,1.0,6865,33
BOX LINE OPB 5060-X BLUETOOTH ONEAL          ,1.0,6866,252
SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN,1.0,6867,88
"TELEVISOR SMART 32"" TC32FS500B PANASONIC     ",1.0,6868,12
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6869,6
SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    ,1.0,6870,31
CELULAR RIU-I R200 DB PRETO-AZUL             ,1.0,6871,150
CAIXA AMPLIFICADA MCO-09 MULTI CONNECT       ,1.0,354,217
RECEPTOR MIDIA BOX HDTV B3                   ,1.0,6872,4
SMARTPHONE MOTOROLA MOTO E6 PLUS 64GB AZ NET ,1.0,6873,162
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,6874,72
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6875,6
"TELEVISOR SMART 49"" UN49J5200 SAMSUNG        ",1.0,6875,49
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,6876,1
SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  ,1.0,6877,40
AUTO RADIO AR-06 PRETO                       ,1.0,6878,17
"TELEVISOR SMART 75"" UHD BT UN75RU7100 SAMSUNG",1.0,6879,308
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6880,6
"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    ",1.0,6880,149
SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH,1.0,6880,160
"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       ",1.0,6880,79
SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        ,1.0,6880,32
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6881,6
SUPORTE UNIV. BEDIN BU-25                    ,1.0,6881,2
"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL",1.0,6881,89
RADIO RECEPTOR 5 FXS RM PF34                 ,1.0,6882,29
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,6883,1
PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       ,1.0,6884,38
SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    ,1.0,6884,78
SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    ,1.0,6884,41
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    ,1.0,6885,25
SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH,1.0,6886,160
RADIO RECEPTOR 2 FXS RM PFT22AC              ,1.0,6887,5
CELULAR BLU TANK II T193 DB PRETO VERMELHO   ,1.0,6887,146
SMARTPHONE RIU EKO 4.0 DOURADO               ,1.0,6887,137
SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  ,1.0,6888,40
AUTO RADIO DVH7880                           ,1.0,6889,231
"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     ",1.0,6890,94
"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        ",1.0,6891,45
SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        ,1.0,6892,96
SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    ,1.0,6893,31
CELULAR BLU TANK II T193 DB PRETO AZUL       ,1.0,6894,136
DVD D-15 KARAOKE MONDIAL                     ,1.0,6894,13
"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       ",1.0,6895,79
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6896,6
CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   ,1.0,6896,112
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,6896,72
RADIO RECEPTOR 2 FXS RM PF25 PT              ,1.0,357,34
CAIXA BLUETOOTH BS16B 16W SEMP TCL           ,1.0,357,19
RADIO RECEPTOR 2 FXS RM PFT22AC              ,1.0,6897,5
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6898,6
"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     ",1.0,6898,94
"TELEVISOR SMART 32"" TC32FS600B PANASONIC     ",1.0,6899,154
SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    ,1.0,6900,31
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    ,1.0,6901,21
PEN DRIVE 8GB PD587 TWIST PRETO              ,1.0,6902,33
SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH,1.0,6903,160
SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        ,1.0,6903,32
SMARTPHONE LG K50S 32GB PRETO                ,1.0,6904,128
PEN DRIVE 8GB PD587 TWIST PRETO              ,1.0,6905,33
BOOMBOX BX-19 BIVOLT UP DYNAMIC              ,1.0,6905,61
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,6906,1
"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       ",1.0,6906,79
"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG",1.0,6907,42
TABLET NB711 MS60 DOURADO/BRANCO MULTILASER  ,1.0,6908,196
TABLET NB728 MINI MS40G PRETO                ,1.0,6908,93
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6909,6
SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    ,1.0,6910,73
SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       ,1.0,6910,95
SUPORTE UNIV. BEDIN BU-25                    ,1.0,6911,2
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,358,6
"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG",1.0,358,42
"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        ",1.0,6912,45
RADIO RECEPTOR RM-PUSM81AC USB               ,1.0,6913,101
RADIO CK43.ABRALLK X BOOM LG                 ,1.0,6913,262
SMARTPHONE LG K9 TV LM-X210BMW DOURADO       ,1.0,6914,68
KIT CAPA E PELICULA LG K9TV                  ,1.0,6914,237
TABLET NB731 MINI MS50G DOURADO/BRANCO       ,1.0,6915,11
SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO ,1.0,6916,71
SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    ,1.0,6917,78
TABLET NB720 MINI MS45 4G PRETO              ,1.0,6918,52
TELEJOGO MOD XP 180                          ,1.0,6919,218
TABLET NB296 M7S LITE 8GB PRETO              ,1.0,6919,63
ANTENA 1.70 MT MULTIPONTO CENTURY            ,1.0,22,3
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,22,72
SUPORTE UNIV. BEDIN BU-25                    ,1.0,22,2
RADIO RECEPTOR 7 FXS RM PFT73AC              ,1.0,6920,133
SUPORTE UNIV. BEDIN BU-25                    ,1.0,6921,2
SMARTPHONE SAMSUNG GAL J6 32GB PRETO         ,1.0,6922,240
RECEPTOR MIDIA BOX HDTV B3                   ,1.0,6923,4
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6924,6
SUPORTE UNIV. BEDIN BU-25                    ,1.0,6925,2
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,6926,1
RADIO PORTATIL MULTIBANDA TR849              ,1.0,6927,238
"TELEVISOR SMART 32"" TC32FS500B PANASONIC     ",1.0,6928,12
SMARTPHONE MOTOROLA MOTO ONE MACRO 64GB VIOL ,1.0,6929,123
CAIXA BLUETOOTH BS12A 12W SEMP TCL           ,1.0,6930,174
"TELEVISOR SMART 50"" P6US ULTRA HD 4K HDR SEMP",1.0,6931,185
SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   ,1.0,6932,48
SMARTPHONE SAMSUNG GAL A70  A705 128GB AZUL  ,1.0,6932,76
SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB AZUL   ,1.0,6933,62
SMARTPHONE SAMSUNG GAL A30  A305 64GB BRANCO ,1.0,6934,65
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    ,1.0,360,21
SMARTPHONE LG K9 TV LM-X210BMW PRETO         ,1.0,6935,30
TABLET NB730 MINI MS50G PRATA/PRETO          ,1.0,6936,10
"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        ",1.0,6937,45
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6938,6
"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       ",1.0,6938,79
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    ,1.0,6939,25
SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      ,1.0,6940,125
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    ,1.0,6941,25
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,6942,72
SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  ,1.0,6943,40
PEN DRIVE SONY R 8GB USMRGR                  ,1.0,6944,8
"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        ",1.0,6945,50
CAIXA AMPLIFICADA CM-07 MONDIAL              ,1.0,6946,51
SMARTPHONE LG K11 PLUS DB PRETO              ,1.0,6947,47
"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    ",1.0,6948,149
PEN DRIVE 16GB PD588 TWIST PRETO             ,1.0,6949,77
"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        ",1.0,6949,45
TABLET NB306 M7 3G PLUS QUAD CORE DOURADA    ,1.0,6950,81
SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   ,1.0,6950,80
TABLET NB732 MINI MS50X PRETO                ,1.0,6951,22
SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    ,1.0,6952,85
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    ,1.0,6953,21
"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       ",1.0,6954,79
BOX LINE OCM 4115 PT ONEAL                   ,1.0,6955,139
SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   ,1.0,6956,91
TABLET NB728 MINI MS40G PRETO                ,1.0,6957,93
DVD D-14 GAME STAR II MONDIAL                ,1.0,6958,110
SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   ,1.0,6959,48
PEN DRIVE 16GB PD588 TWIST PRETO             ,1.0,6960,77
"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      ",1.0,6961,155
SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    ,1.0,6962,85
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,6963,1
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,6964,1
SUPORTE UNIV. BEDIN BU-25                    ,1.0,6965,2
ANTENA 1.70 MT MULTIPONTO CENTURY            ,1.0,4,3
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,4,6
SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   ,1.0,4,91
SUPORTE PRETO TV LCD 10 A 55 BR ART SBRP130  ,1.0,6966,39
"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL",1.0,6966,89
RADIO RECEPTOR 2 FXS RM PF25 PT              ,1.0,6967,34
SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH,1.0,6968,160
SMARTPHONE LG K12 PLUS PRETO                 ,1.0,6969,122
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,6970,72
SUPORTE UNIV. BEDIN BU-25                    ,1.0,6970,2
CELULAR BLU TANK II T193 DB PRETO AZUL       ,1.0,6971,136
SMARTPHONE MOTOROLA MOTO E6 PLUS 64GB AZ NET ,1.0,6972,162
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,6973,6
CELULAR RIU-I R200 DB PRETO-VERMELHO         ,1.0,6974,64
CELULAR RIU-I R200 DB PRETO-AMARELO          ,1.0,6975,172
PEN DRIVE 32GB PD589 TWIST PRETO             ,1.0,6976,75
PEN DRIVE SONY MINI METALICO USM16MX 16GB    ,1.0,6977,168
SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  ,1.0,6978,40
"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        ",1.0,6979,45
"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        ",1.0,6980,50
SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   ,1.0,6980,48
"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        ",1.0,6981,50
"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       ",1.0,6981,79
SMARTPHONE LG K12 PLUS PRETO                 ,1.0,6982,122
SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   ,1.0,6983,54
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    ,1.0,6984,25
CELULAR RIU-I R200 DB PRETO-AZUL             ,1.0,6985,150
RADIO PORTATIL MULTIBANDA TR849              ,1.0,6986,238
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    ,1.0,6987,25
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    ,1.0,6988,21
SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    ,1.0,6989,73
"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG",1.0,6989,42
"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     ",1.0,6990,94
BOX LINE OPB 5060-X BLUETOOTH ONEAL          ,1.0,6991,252
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    ,1.0,6992,25
RADIO RECEPTOR 7 FXS RM PFT73AC              ,1.0,6993,133
PEN DRIVE 16GB PD588 TWIST PRETO             ,1.0,6994,77
PEN DRIVE 8GB PD687 TWIST ROSA               ,1.0,6995,245
PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       ,1.0,6995,38
"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL",1.0,6996,37
SUPORTE PRETO TV LCD 10 A 55 ART.SBRP120     ,1.0,6997,100
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    ,1.0,6998,25
SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  ,1.0,6999,40
SMARTPHONE LG K8 PLUS PLATINUM               ,1.0,7000,113
SUPORTE UNIV. BEDIN BU-25                    ,1.0,7001,2
SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    ,1.0,7002,31
CELULAR BLU TANK II T193 DB PRETO AZUL       ,1.0,7003,136
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,7003,1
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,7004,72
SUPORTE UNIV. BEDIN BU-25                    ,1.0,7004,2
SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    ,1.0,7005,31
SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  ,1.0,7006,40
PEN DRIVE 32GB PD589 TWIST PRETO             ,1.0,7007,75
PEN DRIVE SONY R 8GB USMRGR                  ,1.0,7008,8
SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    ,1.0,7008,118
SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  ,1.0,7008,46
"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL",1.0,7009,37
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,7010,1
"TELEVISOR SMART 32"" PTV32 G50SN LED PHILCO   ",1.0,7011,69
"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        ",1.0,7012,45
"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        ",1.0,7013,50
TABLET NB728 MINI MS40G PRETO                ,1.0,7014,93
CAIXA AMPLIFICADA CM-11 MULT CONECT PARTY BIV,1.0,7015,156
CELULAR INFINITY W201 PRETO                  ,1.0,7015,57
CAIXA AMPLIFICADA MCO-09 MULTI CONNECT       ,1.0,7015,217
SMARTPHONE MOTOROLA MOTO ONE DB PRETO        ,1.0,7016,179
SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  ,1.0,7016,58
PEN DRIVE NANO 16GB PD054 PRETO              ,1.0,7017,92
SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       ,1.0,7018,120
SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   ,1.0,363,54
TABLET NB731 MINI MS50G DOURADO/BRANCO       ,1.0,7019,11
SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 IND,1.0,7020,166
"TELEVISOR SMART 43"" UHD BT UN43RU7100 SAMSUNG",1.0,7021,244
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,7022,1
AUTO RADIO DEH-S1180UB                       ,1.0,7023,194
RADIO RECEPTOR 2 FXS RM PFT22AC              ,1.0,7024,5
"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        ",1.0,7025,140
"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG",1.0,7025,42
ANTENA 1.70 MT MULTIPONTO CENTURY            ,1.0,7026,3
RECEPTOR MIDIA BOX HDTV B3                   ,1.0,7026,4
PEN DRIVE 8GB PD587 TWIST PRETO              ,1.0,7027,33
RADIO RECEPTOR 2 FXS RM PFT22AC              ,1.0,7028,5
"TELEVISOR SMART 40"" KDL-40W655D SONY         ",1.0,7029,103
SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  ,1.0,7030,58
PEN DRIVE MC161 2X1 LEITOR USB SD 8G         ,1.0,7031,56
RADIO RECEPTOR RM-PUSM81AC USB               ,1.0,7032,101
RECEPTOR MIDIA BOX HDTV B3                   ,1.0,7033,4
CONJ.SC-UA3LB-K PANASONIC                    ,1.0,7034,234
"TELEVISOR SMART 32"" TC32FS500B PANASONIC     ",1.0,7034,12
SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    ,1.0,7035,31
SMARTPHONE SAMSUNG GAL A30  A305 64GB BRANCO ,1.0,7035,65
RADIO RECEPTOR 2 FXS RM PF25 PT              ,1.0,7036,34
RADIO RECEPTOR 5 FXS RM PF34                 ,1.0,7036,29
"TELEVISOR SMART 48"" KDL-48W655D SONY         ",1.0,7037,147
SMARTPHONE MOTOROLA MOTO ONE MACRO 64GB AZUL ,1.0,7038,210
CELULAR BLU TANK II T193 DB PRETO AZUL       ,1.0,7039,136
PEN DRIVE 16GB PD588 TWIST PRETO             ,1.0,7040,77
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7041,6
"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     ",1.0,7041,94
SUPORTE UNIV. BEDIN BU-25                    ,1.0,7041,2
"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL",1.0,7042,37
RADIO RECEPTOR 2 FXS RM PF25 PT              ,1.0,7043,34
TABLET NB184 M7S QUAD CORE PRETO             ,1.0,7044,35
CELULAR BLU TANK II T193 DB PRETO VERMELHO   ,1.0,7044,146
SMARTPHONE RIU EKO 4.0 PRETO                 ,1.0,7045,158
SMARTPHONE BLU STUDIO J1 PRETO               ,1.0,7046,87
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,7047,1
SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  ,1.0,7047,40
RECEPTOR MIDIA BOX HDTV B3                   ,1.0,7048,4
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7049,6
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7050,6
TABLET NB247 M9-3G QC PRETO                  ,1.0,7051,36
SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       ,1.0,7052,120
TABLET NB247 M9-3G QC PRETO                  ,1.0,7053,36
CELULAR DL YC 130 DB PRETO                   ,1.0,7054,247
SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       ,1.0,7055,119
RADIO RECEPTOR 2 FXS RM PF25 PT              ,1.0,7056,34
TABLET NB184 M7S QUAD CORE PRETO             ,1.0,7056,35
RADIO RECEPTOR RM-PUSM81AC USB               ,1.0,7056,101
SMARTPHONE MOTOROLA MOTO G7 POWER XT1955-1 AZ,1.0,7056,239
"TELEVISOR SMART 55"" 55P65US 4K SEMP TCL      ",1.0,7057,280
SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH,1.0,7058,160
"TELEVISOR SMART 32"" PTV32 G50SN LED PHILCO   ",1.0,7059,69
"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        ",1.0,7060,45
CELULAR BLU TANK II T193 DB PRETO AZUL       ,1.0,7061,136
BOOMBOX BX-19 BIVOLT UP DYNAMIC              ,1.0,7062,61
RADIO RECEPTOR 2 FXS RM PF25 PT              ,1.0,7063,34
RADIO PORTATIL MULTIBANDA TR849              ,1.0,7063,238
"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL",1.0,7063,89
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7064,6
"TELEVISOR SMART 43"" S3900FS SEMP TCL         ",1.0,7064,178
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,7064,1
"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     ",1.0,7064,94
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7065,6
CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER,1.0,7066,16
RADIO RECEPTOR 2 FXS RM PF25 PT              ,1.0,7067,34
SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO ,1.0,7068,71
SUPORTE PRETO TV LCD 10 A 55 BR ART SBRP130  ,1.0,7069,39
"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        ",1.0,7069,50
SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  ,1.0,7069,40
"TELEVISOR SMART 32"" KDL-32W655D SONY         ",1.0,7070,267
SMARTPHONE MOTOROLA MOTO G8 PLUS 64GB AZUL SF,1.0,7071,176
SMARTPHONE LG K40S LMX430 BMW PRETO          ,1.0,7072,60
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7073,6
RECEPTOR MIDIA BOX HDTV B3                   ,1.0,7073,4
"TELEVISOR SMART 55"" UHD BT UN55RU7100 SAMSUNG",1.0,7073,183
RADIO RECEPTOR 5 FXS RM PF34                 ,1.0,7074,29
SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       ,1.0,7075,119
CELULAR RIU FLIP 2.4 DB AZUL                 ,1.0,7076,105
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7077,6
RECEPTOR MIDIA BOX HDTV B3                   ,1.0,7077,4
"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        ",1.0,7077,45
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7078,6
"TELEVISOR SMART 32"" S3900S SEMP TCL          ",1.0,7078,191
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7079,6
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7080,6
CELULAR INFINITY W201 PRETO                  ,1.0,7081,57
SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    ,1.0,7082,1
RADIO PORTATIL MULTIBANDA TR849              ,1.0,7083,238
"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      ",1.0,7084,155
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7085,6
SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        ,1.0,7085,32
SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     ,1.0,7086,135
SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      ,1.0,7086,125
SUPORTE UNIV. BEDIN BU-25                    ,1.0,7087,2
SUPORTE UNIV. BEDIN BU-25                    ,1.0,7088,2
SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     ,1.0,7089,135
PEN DRIVE 8GB PD587 TWIST PRETO              ,1.0,366,33
CAIXA AMPLIFICADA CM-11 MULT CONECT PARTY BIV,1.0,366,156
SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   ,1.0,7090,48
SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  ,1.0,7091,58
PEN DRIVE SONY R 16GB USMRGR                 ,1.0,7092,9
PEN DRIVE MC161 2X1 LEITOR USB SD 8G         ,1.0,7093,56
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    ,1.0,7093,21
PEN DRIVE 16GB PD588 TWIST PRETO             ,1.0,7094,77
RADIO RECEPTOR 2 FXS RM PF25 PT              ,1.0,7095,34
CELULAR RIU FLIP 2.4 DB DOURADO              ,1.0,7095,59
SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    ,1.0,7095,118
"TELEVISOR SMART 40"" TC40FS600B PANASONIC     ",1.0,7096,72
"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL",1.0,7096,90
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7097,6
"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG",1.0,7097,42
SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    ,1.0,7098,21
SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  ,1.0,7099,58
"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    ",1.0,7100,149
RADIO RECEPTOR RM-PUSM81AC USB               ,1.0,7101,101
CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   ,1.0,7102,112
"TELEVISOR SMART 48"" KDL-48W655D SONY         ",1.0,7103,147
"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      ",1.0,7104,155
RADIO CJ65 ABRALLK LG                        ,1.0,7105,151
CAIXA AMPLIFICADA CM-13 BIVOLT BLUETOOTH     ,1.0,7105,26
PEN DRIVE 16GB PD588 TWIST PRETO             ,1.0,7106,77
SMARTPHONE LG K8 PLUS PRETO                  ,1.0,7107,127
"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL",1.0,7108,89
SUPORTE UNIV. BEDIN BU-25                    ,1.0,7109,2
CELULAR BLU TANK II T193 DB PRETO AMARELO    ,1.0,7110,222
"TELEVISOR SMART 55"" 4K QN55Q6FNA SAMSUNG     ",1.0,7110,303
SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750,1.0,7111,6
SUPORTE UNIV. BEDIN BU-25                    ,1.0,7111,2
RADIO AUTOMOTIVO P3336 POP BT 4X25W PT       ,1.0,7112,53
SMARTPHONE LG K8 PLUS PLATINUM               ,1.0,7113,113
